ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms),"0,9","0,47",,reliability,cost
20,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289660366,20202,0,0,,,
21,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289661307,21143,0,0,,,
22,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289662299,22135,0,0,,,
23,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289663296,23132,0,0,,,
24,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289664288,24124,0,0,,,
25,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289665285,25121,0,0,,,
26,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289666272,26108,0,0,,,
27,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289667305,27141,0,0,,,
28,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289668326,28162,0,0,,,
29,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289669301,29137,0,0,,,
30,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289670311,30147,0,0,,,
31,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289671433,31269,0,0,,,
32,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289672401,32237,0,0,,,
33,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289673371,33207,0,0,,,
34,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289674425,34261,0,0,,,
35,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289675409,35245,0,0,,,
36,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289676373,36209,0,0,,,
37,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289677353,37189,0,0,,,
38,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289678368,38204,0,0,,,
39,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289679389,39225,0,0,,,
40,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289680365,40201,0,0,,,
41,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289681350,41186,0,0,,,
42,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289682352,42188,0,0,,,
43,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289683375,43211,0,0,,,
44,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289684365,44201,0,0,,,
45,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289685360,45196,0,0,,,
46,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289686353,46189,0,0,,,
47,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289687336,47172,0,0,,,
48,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289688334,48170,0,0,,,
49,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289689338,49174,0,0,,,
50,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289690335,50171,0,0,,,
51,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289691330,51166,0,0,,,
52,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289692331,52167,0,0,,,
53,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289693324,53160,0,0,,,
54,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289694328,54164,0,0,,,
55,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289695354,55190,0,0,,,
56,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289696370,56206,0,0,,,
57,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289697363,57199,0,0,,,
58,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289698341,58177,0,0,,,
59,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289699338,59174,0,0,,,
60,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289700337,60173,0,0,,,
61,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289701343,61179,0,0,,,
62,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289702349,62185,0,0,,,
63,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289703361,63197,0,0,,,
64,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289704403,64239,0,0,,,
65,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289705401,65237,0,0,,,
66,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289706418,66254,0,0,,,
67,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289707464,67300,0,0,,,
68,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289708446,68282,0,0,,,
69,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289709394,69230,0,0,,,
70,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289710363,70199,0,0,,,
71,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289711370,71206,0,0,,,
72,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289712466,72302,0,0,,,
73,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289713535,73371,0,0,,,
74,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289714510,74346,0,0,,,
75,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289715500,75336,0,0,,,
76,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289716560,76396,0,0,,,
77,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289717548,77384,0,0,,,
78,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289718583,78419,0,0,,,
79,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289719570,79406,0,0,,,
80,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289720592,80428,0,0,,,
81,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289721637,81473,0,0,,,
82,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289722623,82459,0,0,,,
83,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289723581,83417,0,0,,,
84,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289724555,84391,0,0,,,
85,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289725540,85376,0,0,,,
86,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289726538,86374,0,0,,,
87,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289727557,87393,0,0,,,
88,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289728584,88420,0,0,,,
89,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289729600,89436,0,0,,,
90,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289730617,90453,0,0,,,
91,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289731594,91430,0,0,,,
92,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289732580,92416,0,0,,,
93,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289733568,93404,0,0,,,
94,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289734592,94428,0,0,,,
95,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289735637,95473,0,0,,,
96,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289736577,96413,0,0,,,
97,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289737554,97390,0,0,,,
98,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289738558,98394,0,0,,,
99,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289739533,99369,0,0,,,
100,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289740524,100360,0,0,,,
101,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289741538,101374,0,0,,,
102,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289742561,102397,0,0,,,
103,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289743567,103403,0,0,,,
104,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289744560,104396,0,0,,,
105,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289745546,105382,0,0,,,
106,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289746536,106372,0,0,,,
107,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289747537,107373,0,0,,,
108,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289748540,108376,0,0,,,
109,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289749620,109456,0,0,,,
110,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289750659,110495,0,0,,,
111,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289751615,111451,0,0,,,
112,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289752574,112410,0,0,,,
113,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289753563,113399,0,0,,,
114,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289754669,114505,0,0,,,
115,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289755690,115526,0,0,,,
116,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289756645,116481,0,0,,,
117,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289757615,117451,0,0,,,
118,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289758606,118442,0,0,,,
119,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289759620,119456,0,0,,,
120,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289760629,120465,0,0,,,
121,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289761626,121462,0,0,,,
122,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289762611,122447,0,0,,,
123,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289763607,123443,0,0,,,
124,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289764611,124447,0,0,,,
125,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289765612,125448,0,0,,,
126,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289766622,126458,0,0,,,
127,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289767615,127451,0,0,,,
128,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289768627,128463,0,0,,,
129,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289769777,129613,0,0,,,
130,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289770907,130743,0,0,,,
131,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289771111,130947,0,0,,,
132,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289772081,131917,0,0,,,
133,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289773978,133814,0,0,,,
134,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289774980,134816,0,0,,,
135,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289775918,135754,0,0,,,
136,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289776913,136749,0,0,,,
137,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289778076,137912,0,0,,,
138,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289778282,138118,0,0,,,
139,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289779350,139186,0,0,,,
140,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289781272,141108,0,0,,,
141,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289781413,141249,0,0,,,
142,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289782510,142346,0,0,,,
143,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289784480,144316,0,0,,,
144,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289785560,145396,0,0,,,
145,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289786494,146330,0,0,,,
146,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289787443,147279,0,0,,,
147,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289788439,148275,0,0,,,
148,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289789422,149258,0,0,,,
149,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289790566,150402,0,0,,,
150,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289791681,151517,0,0,,,
151,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289792657,152493,0,0,,,
152,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289793664,153500,0,0,,,
153,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289794659,154495,0,0,,,
154,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289795665,155501,0,0,,,
155,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289796660,156496,0,0,,,
156,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289797589,157425,0,0,,,
157,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289798553,158389,0,0,,,
158,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289799558,159394,0,0,,,
159,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289800574,160410,0,0,,,
160,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289801578,161414,0,0,,,
161,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289802619,162455,0,0,,,
162,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289803728,163564,0,0,,,
163,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289804857,164693,0,0,,,
164,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289805952,165788,0,0,,,
165,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289807044,166880,0,0,,,
166,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289808128,167964,0,0,,,
167,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289809152,168988,0,0,,,
168,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289810176,170012,0,0,,,
169,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289811203,171039,0,0,,,
170,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289812230,172066,0,0,,,
171,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289813296,173132,0,0,,,
172,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289814320,174156,0,0,,,
173,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289815342,175178,0,0,,,
174,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289816396,176232,0,0,,,
175,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289817445,177281,0,0,,,
176,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289818507,178343,0,0,,,
177,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289819538,179374,0,0,,,
178,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289820567,180403,0,0,,,
179,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289821590,181426,0,0,,,
180,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289822613,182449,0,0,,,
181,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289823636,183472,0,0,,,
182,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289824659,184495,0,0,,,
183,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289825682,185518,0,0,,,
184,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289826705,186541,0,0,,,
185,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289827728,187564,0,0,,,
186,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289828751,188587,0,0,,,
187,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289829774,189610,0,0,,,
188,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289830797,190633,0,0,,,
189,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289831820,191656,0,0,,,
190,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289832843,192679,0,0,,,
191,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289833866,193702,0,0,,,
192,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289834889,194725,0,0,,,
193,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289835912,195748,0,0,,,
194,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289836935,196771,0,0,,,
195,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289837958,197794,0,0,,,
196,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289838981,198817,0,0,,,
197,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289840004,199840,0,0,,,
198,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289841027,200863,0,0,,,
199,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289842050,201886,0,0,,,
200,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289843073,202909,0,0,,,
201,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289844096,203932,0,0,,,
202,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289845119,204955,0,0,,,
203,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289846142,205978,0,0,,,
204,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289847165,207001,0,0,,,
205,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289848188,208024,0,0,,,
206,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289849211,209047,0,0,,,
207,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289850234,210070,0,0,,,
208,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289851257,211093,0,0,,,
209,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289852280,212116,0,0,,,
210,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289853303,213139,0,0,,,
211,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289854326,214162,0,0,,,
212,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289855349,215185,0,0,,,
213,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289856372,216208,0,0,,,
214,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289857395,217231,0,0,,,
215,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289858418,218254,0,0,,,
216,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289859441,219277,0,0,,,
217,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289860464,220300,0,0,,,
218,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289861487,221323,0,0,,,
219,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289862510,222346,0,0,,,
220,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289863533,223369,0,0,,,
221,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289864556,224392,0,0,,,
222,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289865579,225415,0,0,,,
223,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289866602,226438,0,0,,,
224,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289867625,227461,0,0,,,
225,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289868648,228484,0,0,,,
226,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289869671,229507,0,0,,,
227,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289870694,230530,0,0,,,
228,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289871717,231553,0,0,,,
229,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289872740,232576,0,0,,,
230,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289873763,233599,0,0,,,
231,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289874786,234622,0,0,,,
232,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289875809,235645,0,0,,,
233,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289876832,236668,0,0,,,
234,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289877855,237691,0,0,,,
235,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289878878,238714,0,0,,,
236,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289879901,239737,0,0,,,
237,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289880924,240760,0,0,,,
238,"0,942871","0,555724",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548289881947,241783,0,0,,,
