ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms),"0,9","0,47",,reliability,cost
258,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646174340,257493,1,1,,,
259,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646175333,258486,1,1,,,
260,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646176333,259486,1,1,,,
261,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646177340,260493,1,1,,,
262,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646178341,261494,1,1,,,
263,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646179340,262493,1,1,,,
264,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646180340,263493,1,1,,,
265,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646181340,264493,1,1,,,
266,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646182334,265487,1,1,,,
267,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646183337,266490,1,1,,,
268,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646184334,267487,1,1,,,
269,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646185331,268484,1,1,,,
270,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646186338,269491,1,1,,,
271,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646187338,270491,1,1,,,
272,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646188337,271490,1,1,,,
273,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646189332,272485,1,1,,,
274,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646190328,273481,1,1,,,
275,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646191333,274486,1,1,,,
276,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646192332,275485,1,1,,,
277,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646193328,276481,1,1,,,
278,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646194333,277486,1,1,,,
279,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646195338,278491,1,1,,,
280,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646196340,279493,1,1,,,
281,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646197340,280493,1,1,,,
282,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646198340,281493,1,1,,,
283,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646199340,282493,1,1,,,
284,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646200338,283491,1,1,,,
285,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646201337,284490,1,1,,,
286,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646202339,285492,1,1,,,
287,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646203340,286493,1,1,,,
288,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646204342,287495,1,1,,,
289,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646205339,288492,1,1,,,
290,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646206341,289494,1,1,,,
291,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646207343,290496,1,1,,,
292,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646208334,291487,1,1,,,
293,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646209334,292487,1,1,,,
294,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646210345,293498,1,1,,,
295,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646211339,294492,1,1,,,
296,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646212336,295489,1,1,,,
297,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646213337,296490,1,1,,,
298,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646214336,297489,1,1,,,
299,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646215335,298488,1,1,,,
300,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646216336,299489,1,1,,,
301,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646217334,300487,1,1,,,
302,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646218328,301481,1,1,,,
303,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646219329,302482,1,1,,,
304,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646220331,303484,1,1,,,
305,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646221335,304488,1,1,,,
